# Species	Genes	Alg.-Conn.	GCA_040366825.1.faa	GCA_040367275.1.faa	GCA_040368535.1.faa	GCA_040369685.1.faa	GCA_040370845.1.faa	GCA_040371445.1.faa	GCA_040372445.1.faa	GCA_040373035.1.faa	GCA_040373105.1.faa	GCA_040373215.1.faa	GCA_040373345.1.faa	GCA_040374935.1.faa	GCA_040377535.1.faa	GCA_040380425.1.faa	GCA_040383235.1.faa	GCA_040385865.1.faa	GCA_040388595.1.faa	GCA_040391575.1.faa	GCA_040394165.1.faa	GCA_040397295.1.faa	GCA_040400385.1.faa	GCA_040403735.1.faa	GCA_040404325.1.faa	GCA_040404335.1.faa	GCA_040404365.1.faa	GCA_040404415.1.faa	GCA_040404485.1.faa	GCA_040404575.1.faa	GCA_040404645.1.faa
29	29	0.828	XCB75767.1	XCB77838.1	XCB79822.1	XCB81815.1	XCB83878.1	XCB85901.1	XCB87824.1	XCB89947.1	XCB91972.1	XCB93878.1	XCB95987.1	XCB97956.1	XCC00017.1	XCC02064.1	XCC04045.1	XCC06074.1	XCC08186.1	XCC10228.1	XCC12258.1	XCC14321.1	XCC16420.1	XCC18452.1	XCC20364.1	XCC22434.1	XCC24412.1	XCC26417.1	XCC28446.1	XCC30460.1	XCC32533.1
29	29	0.828	XCB75768.1	XCB77839.1	XCB79823.1	XCB81816.1	XCB83879.1	XCB85902.1	XCB87825.1	XCB89948.1	XCB91973.1	XCB93879.1	XCB95988.1	XCB97957.1	XCC00018.1	XCC02065.1	XCC04046.1	XCC06075.1	XCC08187.1	XCC10229.1	XCC12259.1	XCC14322.1	XCC16421.1	XCC18453.1	XCC20365.1	XCC22435.1	XCC24413.1	XCC26418.1	XCC28447.1	XCC30461.1	XCC32534.1
29	29	0.828	XCB75769.1	XCB77840.1	XCB79824.1	XCB81817.1	XCB83880.1	XCB85903.1	XCB87826.1	XCB89949.1	XCB91974.1	XCB93880.1	XCB95989.1	XCB97958.1	XCC00019.1	XCC02066.1	XCC04047.1	XCC06076.1	XCC08188.1	XCC10230.1	XCC12260.1	XCC14323.1	XCC16422.1	XCC18454.1	XCC20366.1	XCC22436.1	XCC24414.1	XCC26419.1	XCC28448.1	XCC30462.1	XCC32535.1
29	29	0.828	XCB75771.1	XCB77842.1	XCB79826.1	XCB81819.1	XCB83882.1	XCB85905.1	XCB87828.1	XCB89950.1	XCB91976.1	XCB93881.1	XCB95991.1	XCB97960.1	XCC00021.1	XCC02067.1	XCC04048.1	XCC06078.1	XCC08190.1	XCC10232.1	XCC12261.1	XCC14324.1	XCC16423.1	XCC18455.1	XCC20367.1	XCC22437.1	XCC24416.1	XCC26421.1	XCC28450.1	XCC30463.1	XCC32537.1
29	29	0.828	XCB75772.1	XCB77843.1	XCB79827.1	XCB81820.1	XCB83883.1	XCB85906.1	XCB87829.1	XCB89951.1	XCB91977.1	XCB93882.1	XCB95992.1	XCB97961.1	XCC00022.1	XCC02068.1	XCC04049.1	XCC06079.1	XCC08191.1	XCC10233.1	XCC12262.1	XCC14325.1	XCC16424.1	XCC18456.1	XCC20368.1	XCC22438.1	XCC24417.1	XCC26422.1	XCC28451.1	XCC30464.1	XCC32538.1
29	29	0.828	XCB75773.1	XCB77844.1	XCB79828.1	XCB81821.1	XCB83884.1	XCB85907.1	XCB87830.1	XCB89952.1	XCB91978.1	XCB93883.1	XCB95993.1	XCB97962.1	XCC00023.1	XCC02069.1	XCC04050.1	XCC06080.1	XCC08192.1	XCC10234.1	XCC12263.1	XCC14326.1	XCC16425.1	XCC18457.1	XCC20369.1	XCC22439.1	XCC24418.1	XCC26423.1	XCC28452.1	XCC30465.1	XCC32539.1
29	29	0.828	XCB75774.1	XCB77845.1	XCB79829.1	XCB81822.1	XCB83885.1	XCB85908.1	XCB87831.1	XCB89953.1	XCB91979.1	XCB93884.1	XCB95994.1	XCB97963.1	XCC00024.1	XCC02070.1	XCC04051.1	XCC06081.1	XCC08193.1	XCC10235.1	XCC12264.1	XCC14327.1	XCC16426.1	XCC18458.1	XCC20370.1	XCC22440.1	XCC24419.1	XCC26424.1	XCC28453.1	XCC30466.1	XCC32540.1
29	29	0.828	XCB75775.1	XCB77846.1	XCB79830.1	XCB81823.1	XCB83886.1	XCB85909.1	XCB87832.1	XCB89954.1	XCB91980.1	XCB93885.1	XCB95995.1	XCB97964.1	XCC00025.1	XCC02071.1	XCC04052.1	XCC06082.1	XCC08194.1	XCC10236.1	XCC12265.1	XCC14328.1	XCC16427.1	XCC18459.1	XCC20371.1	XCC22441.1	XCC24420.1	XCC26425.1	XCC28454.1	XCC30467.1	XCC32541.1
29	29	0.828	XCB75777.1	XCB77848.1	XCB79832.1	XCB81825.1	XCB83888.1	XCB85911.1	XCB87834.1	XCB89956.1	XCB91982.1	XCB93887.1	XCB95997.1	XCB97966.1	XCC00027.1	XCC02073.1	XCC04054.1	XCC06084.1	XCC08196.1	XCC10238.1	XCC12267.1	XCC14330.1	XCC16429.1	XCC18461.1	XCC20373.1	XCC22443.1	XCC24422.1	XCC26427.1	XCC28456.1	XCC30469.1	XCC32543.1
29	29	0.828	XCB75778.1	XCB77849.1	XCB79833.1	XCB81826.1	XCB83889.1	XCB85912.1	XCB87835.1	XCB89957.1	XCB91983.1	XCB93888.1	XCB95998.1	XCB97967.1	XCC00028.1	XCC02074.1	XCC04055.1	XCC06085.1	XCC08197.1	XCC10239.1	XCC12268.1	XCC14331.1	XCC16430.1	XCC18462.1	XCC20374.1	XCC22444.1	XCC24423.1	XCC26428.1	XCC28457.1	XCC30470.1	XCC32544.1
29	29	0.828	XCB75779.1	XCB77850.1	XCB79834.1	XCB81827.1	XCB83890.1	XCB85913.1	XCB87836.1	XCB89958.1	XCB91984.1	XCB93889.1	XCB95999.1	XCB97968.1	XCC00029.1	XCC02075.1	XCC04056.1	XCC06086.1	XCC08198.1	XCC10240.1	XCC12269.1	XCC14332.1	XCC16431.1	XCC18463.1	XCC20375.1	XCC22445.1	XCC24424.1	XCC26429.1	XCC28458.1	XCC30471.1	XCC32545.1
29	29	0.828	XCB75782.1	XCB77853.1	XCB79837.1	XCB81830.1	XCB83893.1	XCB85916.1	XCB87839.1	XCB89961.1	XCB91987.1	XCB93892.1	XCB96002.1	XCB97971.1	XCC00032.1	XCC02078.1	XCC04059.1	XCC06089.1	XCC08201.1	XCC10243.1	XCC12272.1	XCC14335.1	XCC16434.1	XCC18466.1	XCC20378.1	XCC22447.1	XCC24427.1	XCC26432.1	XCC28461.1	XCC30474.1	XCC32548.1
29	29	0.828	XCB75783.1	XCB77854.1	XCB79838.1	XCB81831.1	XCB83894.1	XCB85917.1	XCB87840.1	XCB89962.1	XCB91988.1	XCB93893.1	XCB96003.1	XCB97972.1	XCC00033.1	XCC02079.1	XCC04060.1	XCC06090.1	XCC08202.1	XCC10244.1	XCC12273.1	XCC14336.1	XCC16435.1	XCC18467.1	XCC20379.1	XCC22448.1	XCC24428.1	XCC26433.1	XCC28462.1	XCC30475.1	XCC32549.1
29	29	0.828	XCB75784.1	XCB78471.1	XCB79839.1	XCB81832.1	XCB84544.1	XCB85918.1	XCB87841.1	XCB90571.1	XCB91989.1	XCB93894.1	XCB96004.1	XCB98621.1	XCC00627.1	XCC02688.1	XCC04061.1	XCC06091.1	XCC08203.1	XCC10893.1	XCC12274.1	XCC15025.1	XCC16436.1	XCC18468.1	XCC20380.1	XCC22449.1	XCC24429.1	XCC26434.1	XCC28463.1	XCC30476.1	XCC33273.1
29	29	0.828	XCB75785.1	XCB77855.1	XCB79840.1	XCB81833.1	XCB83895.1	XCB85919.1	XCB87842.1	XCB89963.1	XCB91990.1	XCB93895.1	XCB96005.1	XCB97973.1	XCC00034.1	XCC02080.1	XCC04062.1	XCC06092.1	XCC08204.1	XCC10245.1	XCC12275.1	XCC14337.1	XCC16437.1	XCC18469.1	XCC20381.1	XCC22450.1	XCC24430.1	XCC26435.1	XCC28464.1	XCC30477.1	XCC32550.1
29	29	0.828	XCB75786.1	XCB77856.1	XCB79841.1	XCB81834.1	XCB83896.1	XCB85920.1	XCB87843.1	XCB89964.1	XCB91991.1	XCB93896.1	XCB96006.1	XCB97974.1	XCC00035.1	XCC02081.1	XCC04063.1	XCC06093.1	XCC08205.1	XCC10246.1	XCC12276.1	XCC14338.1	XCC16438.1	XCC18470.1	XCC20382.1	XCC22451.1	XCC24431.1	XCC26436.1	XCC28465.1	XCC30478.1	XCC32551.1
29	29	0.828	XCB75788.1	XCB77857.1	XCB79843.1	XCB81836.1	XCB83898.1	XCB85922.1	XCB87845.1	XCB89966.1	XCB91993.1	XCB93898.1	XCB96008.1	XCB97976.1	XCC00037.1	XCC02082.1	XCC04064.1	XCC06095.1	XCC08207.1	XCC10248.1	XCC12277.1	XCC14340.1	XCC16440.1	XCC18472.1	XCC20384.1	XCC22453.1	XCC24433.1	XCC26438.1	XCC28468.1	XCC30480.1	XCC32553.1
29	29	0.828	XCB75789.1	XCB77858.1	XCB79844.1	XCB81837.1	XCB83899.1	XCB85923.1	XCB87846.1	XCB89967.1	XCB91994.1	XCB93899.1	XCB96009.1	XCB97977.1	XCC00038.1	XCC02083.1	XCC04065.1	XCC06096.1	XCC08208.1	XCC10249.1	XCC12278.1	XCC14341.1	XCC16441.1	XCC18473.1	XCC20385.1	XCC22454.1	XCC24434.1	XCC26439.1	XCC28469.1	XCC30481.1	XCC32554.1
29	29	0.828	XCB75790.1	XCB77859.1	XCB79845.1	XCB81838.1	XCB83900.1	XCB85924.1	XCB87847.1	XCB89968.1	XCB91995.1	XCB93900.1	XCB96010.1	XCB97978.1	XCC00039.1	XCC02084.1	XCC04066.1	XCC06097.1	XCC08209.1	XCC10250.1	XCC12279.1	XCC14342.1	XCC16442.1	XCC18474.1	XCC20386.1	XCC22455.1	XCC24435.1	XCC26440.1	XCC28470.1	XCC30482.1	XCC32555.1
29	29	0.828	XCB75791.1	XCB77860.1	XCB79846.1	XCB81839.1	XCB83901.1	XCB85925.1	XCB87848.1	XCB89969.1	XCB91996.1	XCB93901.1	XCB96011.1	XCB97979.1	XCC00040.1	XCC02085.1	XCC04067.1	XCC06098.1	XCC08210.1	XCC10251.1	XCC12280.1	XCC14343.1	XCC16443.1	XCC18475.1	XCC20387.1	XCC22456.1	XCC24436.1	XCC26441.1	XCC28471.1	XCC30483.1	XCC32556.1
29	29	0.828	XCB75792.1	XCB77861.1	XCB79847.1	XCB81840.1	XCB83902.1	XCB85926.1	XCB87849.1	XCB89970.1	XCB91997.1	XCB93902.1	XCB96012.1	XCB97980.1	XCC00041.1	XCC02086.1	XCC04068.1	XCC06099.1	XCC08211.1	XCC10252.1	XCC12281.1	XCC14344.1	XCC16444.1	XCC18476.1	XCC20388.1	XCC22457.1	XCC24437.1	XCC26442.1	XCC28472.1	XCC30484.1	XCC32557.1
29	29	0.828	XCB75793.1	XCB77862.1	XCB79848.1	XCB81841.1	XCB83903.1	XCB85927.1	XCB87850.1	XCB89971.1	XCB91998.1	XCB93903.1	XCB96013.1	XCB97981.1	XCC00042.1	XCC02087.1	XCC04069.1	XCC06100.1	XCC08212.1	XCC10253.1	XCC12282.1	XCC14345.1	XCC16445.1	XCC18477.1	XCC20389.1	XCC22458.1	XCC24438.1	XCC26443.1	XCC28473.1	XCC30485.1	XCC32558.1
29	29	0.828	XCB75794.1	XCB77863.1	XCB79849.1	XCB81842.1	XCB83904.1	XCB85928.1	XCB87851.1	XCB89972.1	XCB91999.1	XCB93904.1	XCB96014.1	XCB97982.1	XCC00043.1	XCC02088.1	XCC04070.1	XCC06101.1	XCC08213.1	XCC10254.1	XCC12283.1	XCC14346.1	XCC16446.1	XCC18478.1	XCC20390.1	XCC22459.1	XCC24439.1	XCC26444.1	XCC28474.1	XCC30486.1	XCC32559.1
29	29	0.828	XCB75795.1	XCB77864.1	XCB79850.1	XCB81843.1	XCB83905.1	XCB85929.1	XCB87852.1	XCB89973.1	XCB92000.1	XCB93905.1	XCB96015.1	XCB97983.1	XCC00044.1	XCC02089.1	XCC04071.1	XCC06102.1	XCC08214.1	XCC10255.1	XCC12284.1	XCC14347.1	XCC16447.1	XCC18479.1	XCC20391.1	XCC22460.1	XCC24440.1	XCC26445.1	XCC28475.1	XCC30487.1	XCC32560.1
29	29	0.828	XCB75796.1	XCB77865.1	XCB79851.1	XCB81844.1	XCB83906.1	XCB85930.1	XCB87853.1	XCB89974.1	XCB92001.1	XCB93906.1	XCB96016.1	XCB97984.1	XCC00045.1	XCC02090.1	XCC04072.1	XCC06103.1	XCC08215.1	XCC10256.1	XCC12285.1	XCC14348.1	XCC16448.1	XCC18480.1	XCC20392.1	XCC22461.1	XCC24441.1	XCC26446.1	XCC28476.1	XCC30488.1	XCC32561.1
29	29	0.828	XCB75797.1	XCB77866.1	XCB79852.1	XCB81845.1	XCB83907.1	XCB85931.1	XCB87854.1	XCB89975.1	XCB92002.1	XCB93907.1	XCB96017.1	XCB97985.1	XCC00046.1	XCC02091.1	XCC04073.1	XCC06104.1	XCC08216.1	XCC10257.1	XCC12286.1	XCC14349.1	XCC16449.1	XCC18481.1	XCC20393.1	XCC22462.1	XCC24442.1	XCC26447.1	XCC28477.1	XCC30489.1	XCC32562.1
29	29	0.828	XCB75798.1	XCB77867.1	XCB79853.1	XCB81846.1	XCB83908.1	XCB85932.1	XCB87855.1	XCB89976.1	XCB92003.1	XCB93908.1	XCB96018.1	XCB97986.1	XCC00047.1	XCC02092.1	XCC04074.1	XCC06105.1	XCC08217.1	XCC10258.1	XCC12287.1	XCC14350.1	XCC16450.1	XCC18482.1	XCC20394.1	XCC22463.1	XCC24443.1	XCC26448.1	XCC28478.1	XCC30490.1	XCC32563.1
29	29	0.828	XCB75799.1	XCB77868.1	XCB79854.1	XCB81847.1	XCB83909.1	XCB85933.1	XCB87856.1	XCB89977.1	XCB92004.1	XCB93909.1	XCB96019.1	XCB97987.1	XCC00048.1	XCC02093.1	XCC04075.1	XCC06106.1	XCC08218.1	XCC10259.1	XCC12288.1	XCC14351.1	XCC16451.1	XCC18483.1	XCC20395.1	XCC22464.1	XCC24444.1	XCC26449.1	XCC28479.1	XCC30491.1	XCC32564.1
29	29	0.828	XCB75800.1	XCB77869.1	XCB79855.1	XCB81848.1	XCB83910.1	XCB85934.1	XCB87857.1	XCB89978.1	XCB92005.1	XCB93910.1	XCB96020.1	XCB97988.1	XCC00049.1	XCC02094.1	XCC04076.1	XCC06107.1	XCC08219.1	XCC10260.1	XCC12289.1	XCC14352.1	XCC16452.1	XCC18484.1	XCC20396.1	XCC22465.1	XCC24445.1	XCC26450.1	XCC28480.1	XCC30492.1	XCC32565.1
29	29	0.828	XCB75801.1	XCB77870.1	XCB79856.1	XCB81849.1	XCB83911.1	XCB85935.1	XCB87858.1	XCB89979.1	XCB92006.1	XCB93911.1	XCB96021.1	XCB97989.1	XCC00050.1	XCC02095.1	XCC04077.1	XCC06108.1	XCC08220.1	XCC10261.1	XCC12290.1	XCC14353.1	XCC16453.1	XCC18485.1	XCC20397.1	XCC22466.1	XCC24446.1	XCC26451.1	XCC28481.1	XCC30493.1	XCC32566.1
29	29	0.828	XCB75802.1	XCB77871.1	XCB79857.1	XCB81850.1	XCB83912.1	XCB85936.1	XCB87859.1	XCB89980.1	XCB92007.1	XCB93912.1	XCB96022.1	XCB97990.1	XCC00051.1	XCC02096.1	XCC04078.1	XCC06109.1	XCC08221.1	XCC10262.1	XCC12291.1	XCC14354.1	XCC16454.1	XCC18486.1	XCC20398.1	XCC22467.1	XCC24447.1	XCC26452.1	XCC28482.1	XCC30494.1	XCC32567.1
29	29	0.828	XCB75803.1	XCB77872.1	XCB79858.1	XCB81852.1	XCB83913.1	XCB85937.1	XCB87860.1	XCB89981.1	XCB92008.1	XCB93913.1	XCB96023.1	XCB97991.1	XCC00052.1	XCC02097.1	XCC04080.1	XCC06110.1	XCC08222.1	XCC10264.1	XCC12292.1	XCC14355.1	XCC16455.1	XCC18487.1	XCC20399.1	XCC22468.1	XCC24448.1	XCC26453.1	XCC28483.1	XCC30495.1	XCC32569.1
29	29	0.828	XCB75804.1	XCB77873.1	XCB79859.1	XCB81853.1	XCB83914.1	XCB85938.1	XCB87861.1	XCB89982.1	XCB92009.1	XCB93914.1	XCB96024.1	XCB97992.1	XCC00053.1	XCC02098.1	XCC04081.1	XCC06111.1	XCC08223.1	XCC10265.1	XCC12293.1	XCC14356.1	XCC16456.1	XCC18488.1	XCC20400.1	XCC22469.1	XCC24449.1	XCC26454.1	XCC28484.1	XCC30496.1	XCC32570.1
29	29	0.828	XCB75805.1	XCB77875.1	XCB79860.1	XCB81854.1	XCB83915.1	XCB85939.1	XCB87863.1	XCB89984.1	XCB92010.1	XCB93915.1	XCB96025.1	XCB97993.1	XCC00054.1	XCC02100.1	XCC04082.1	XCC06113.1	XCC08224.1	XCC10266.1	XCC12294.1	XCC14357.1	XCC16458.1	XCC18489.1	XCC20401.1	XCC22471.1	XCC24450.1	XCC26455.1	XCC28486.1	XCC30498.1	XCC32571.1
29	29	0.828	XCB75806.1	XCB77876.1	XCB79861.1	XCB81855.1	XCB83916.1	XCB85940.1	XCB87864.1	XCB89985.1	XCB92011.1	XCB93916.1	XCB96026.1	XCB97994.1	XCC00055.1	XCC02101.1	XCC04083.1	XCC06114.1	XCC08225.1	XCC10267.1	XCC12295.1	XCC14358.1	XCC16459.1	XCC18490.1	XCC20402.1	XCC22472.1	XCC24451.1	XCC26456.1	XCC28487.1	XCC30499.1	XCC32572.1
29	29	0.828	XCB75807.1	XCB77877.1	XCB79862.1	XCB81856.1	XCB83917.1	XCB85941.1	XCB87865.1	XCB89986.1	XCB92012.1	XCB93917.1	XCB96027.1	XCB97995.1	XCC00056.1	XCC02102.1	XCC04084.1	XCC06115.1	XCC08226.1	XCC10268.1	XCC12296.1	XCC14359.1	XCC16460.1	XCC18491.1	XCC20403.1	XCC22473.1	XCC24452.1	XCC26457.1	XCC28488.1	XCC30500.1	XCC32573.1
29	29	0.828	XCB75809.1	XCB77879.1	XCB79864.1	XCB81858.1	XCB83919.1	XCB85943.1	XCB87867.1	XCB89988.1	XCB92014.1	XCB93919.1	XCB96029.1	XCB97997.1	XCC00058.1	XCC02104.1	XCC04086.1	XCC06117.1	XCC08227.1	XCC10270.1	XCC12298.1	XCC14361.1	XCC16462.1	XCC18493.1	XCC20405.1	XCC22475.1	XCC24454.1	XCC26459.1	XCC28490.1	XCC30502.1	XCC32575.1
29	29	0.828	XCB75810.1	XCB77880.1	XCB79865.1	XCB81859.1	XCB83920.1	XCB85944.1	XCB87868.1	XCB89989.1	XCB92015.1	XCB93920.1	XCB96030.1	XCB97998.1	XCC00059.1	XCC02105.1	XCC04087.1	XCC06118.1	XCC08228.1	XCC10271.1	XCC12299.1	XCC14362.1	XCC16463.1	XCC18494.1	XCC20406.1	XCC22476.1	XCC24455.1	XCC26460.1	XCC28491.1	XCC30503.1	XCC32576.1
29	29	0.828	XCB75811.1	XCB77881.1	XCB79866.1	XCB81860.1	XCB83921.1	XCB85945.1	XCB87869.1	XCB89990.1	XCB92016.1	XCB93921.1	XCB96031.1	XCB97999.1	XCC00060.1	XCC02106.1	XCC04088.1	XCC06119.1	XCC08229.1	XCC10272.1	XCC12300.1	XCC14363.1	XCC16464.1	XCC18495.1	XCC20407.1	XCC22477.1	XCC24456.1	XCC26461.1	XCC28492.1	XCC30504.1	XCC32577.1
29	29	0.828	XCB75812.1	XCB77882.1	XCB79867.1	XCB81861.1	XCB83922.1	XCB85946.1	XCB87870.1	XCB89991.1	XCB92017.1	XCB93922.1	XCB96032.1	XCB98000.1	XCC00061.1	XCC02107.1	XCC04089.1	XCC06120.1	XCC08230.1	XCC10273.1	XCC12301.1	XCC14364.1	XCC16465.1	XCC18496.1	XCC20408.1	XCC22478.1	XCC24457.1	XCC26462.1	XCC28493.1	XCC30505.1	XCC32578.1
29	29	0.828	XCB75813.1	XCB77883.1	XCB79868.1	XCB81862.1	XCB83923.1	XCB85947.1	XCB87871.1	XCB89992.1	XCB92018.1	XCB93923.1	XCB96033.1	XCB98001.1	XCC00062.1	XCC02108.1	XCC04090.1	XCC06121.1	XCC08231.1	XCC10274.1	XCC12302.1	XCC14365.1	XCC16466.1	XCC18497.1	XCC20409.1	XCC22479.1	XCC24458.1	XCC26463.1	XCC28494.1	XCC30506.1	XCC32579.1
29	29	0.828	XCB75814.1	XCB78476.1	XCB80441.1	XCB82485.1	XCB84548.1	XCB86528.1	XCB87872.1	XCB90575.1	XCB92599.1	XCB93924.1	XCB96614.1	XCB98624.1	XCC00631.1	XCC02693.1	XCC04091.1	XCC06757.1	XCC08856.1	XCC10275.1	XCC12303.1	XCC14366.1	XCC17049.1	XCC18498.1	XCC20410.1	XCC23061.1	XCC24459.1	XCC26464.1	XCC29141.1	XCC30507.1	XCC32580.1
29	29	0.828	XCB75815.1	XCB77884.1	XCB79869.1	XCB81863.1	XCB83924.1	XCB85948.1	XCB87873.1	XCB89993.1	XCB92019.1	XCB93925.1	XCB96034.1	XCB98002.1	XCC00063.1	XCC02109.1	XCC04092.1	XCC06122.1	XCC08232.1	XCC10276.1	XCC12304.1	XCC14367.1	XCC16467.1	XCC18499.1	XCC20411.1	XCC22480.1	XCC24460.1	XCC26465.1	XCC28495.1	XCC30508.1	XCC32581.1
29	29	0.828	XCB75816.1	XCB77885.1	XCB79870.1	XCB81864.1	XCB83925.1	XCB85949.1	XCB87874.1	XCB89994.1	XCB92020.1	XCB93926.1	XCB96035.1	XCB98003.1	XCC00064.1	XCC02110.1	XCC04093.1	XCC06123.1	XCC08233.1	XCC10277.1	XCC12305.1	XCC14368.1	XCC16468.1	XCC18500.1	XCC20412.1	XCC22481.1	XCC24461.1	XCC26466.1	XCC28496.1	XCC30509.1	XCC32582.1
29	29	0.828	XCB75817.1	XCB77886.1	XCB79871.1	XCB81865.1	XCB83926.1	XCB85950.1	XCB87875.1	XCB89995.1	XCB92021.1	XCB93927.1	XCB96036.1	XCB98004.1	XCC00065.1	XCC02111.1	XCC04094.1	XCC06124.1	XCC08234.1	XCC10278.1	XCC12306.1	XCC14369.1	XCC16469.1	XCC18501.1	XCC20413.1	XCC22482.1	XCC24462.1	XCC26467.1	XCC28497.1	XCC30510.1	XCC32583.1
29	29	0.828	XCB75818.1	XCB77887.1	XCB79872.1	XCB81866.1	XCB83927.1	XCB85951.1	XCB87876.1	XCB89996.1	XCB92022.1	XCB93928.1	XCB96037.1	XCB98005.1	XCC00066.1	XCC02112.1	XCC04095.1	XCC06125.1	XCC08235.1	XCC10279.1	XCC12307.1	XCC14370.1	XCC16470.1	XCC18502.1	XCC20414.1	XCC22483.1	XCC24463.1	XCC26468.1	XCC28498.1	XCC30511.1	XCC32584.1
29	29	0.828	XCB75819.1	XCB77888.1	XCB79873.1	XCB81867.1	XCB83928.1	XCB85952.1	XCB87877.1	XCB89997.1	XCB92023.1	XCB93929.1	XCB96038.1	XCB98006.1	XCC00067.1	XCC02113.1	XCC04096.1	XCC06126.1	XCC08236.1	XCC10280.1	XCC12308.1	XCC14371.1	XCC16471.1	XCC18503.1	XCC20415.1	XCC22484.1	XCC24464.1	XCC26469.1	XCC28499.1	XCC30512.1	XCC32585.1
29	29	0.828	XCB75820.1	XCB77889.1	XCB79874.1	XCB81868.1	XCB83929.1	XCB85953.1	XCB87878.1	XCB89998.1	XCB92024.1	XCB93930.1	XCB96039.1	XCB98007.1	XCC00068.1	XCC02114.1	XCC04097.1	XCC06127.1	XCC08237.1	XCC10281.1	XCC12309.1	XCC14372.1	XCC16472.1	XCC18504.1	XCC20416.1	XCC22485.1	XCC24465.1	XCC26470.1	XCC28500.1	XCC30513.1	XCC32586.1
29	29	0.828	XCB75821.1	XCB77890.1	XCB79875.1	XCB81869.1	XCB83930.1	XCB85954.1	XCB87879.1	XCB89999.1	XCB92025.1	XCB93931.1	XCB96040.1	XCB98008.1	XCC00069.1	XCC02115.1	XCC04098.1	XCC06128.1	XCC08238.1	XCC10282.1	XCC12310.1	XCC14373.1	XCC16473.1	XCC18505.1	XCC20417.1	XCC22486.1	XCC24466.1	XCC26471.1	XCC28501.1	XCC30514.1	XCC32587.1
29	29	0.828	XCB75822.1	XCB77891.1	XCB79876.1	XCB81870.1	XCB83931.1	XCB85955.1	XCB87880.1	XCB90000.1	XCB92026.1	XCB93932.1	XCB96041.1	XCB98009.1	XCC00070.1	XCC02116.1	XCC04099.1	XCC06129.1	XCC08239.1	XCC10283.1	XCC12311.1	XCC14374.1	XCC16474.1	XCC18506.1	XCC20418.1	XCC22487.1	XCC24467.1	XCC26472.1	XCC28502.1	XCC30515.1	XCC32588.1
29	29	0.828	XCB75823.1	XCB77892.1	XCB79877.1	XCB81871.1	XCB83932.1	XCB85956.1	XCB87881.1	XCB90001.1	XCB92027.1	XCB93933.1	XCB96042.1	XCB98010.1	XCC00071.1	XCC02117.1	XCC04100.1	XCC06130.1	XCC08240.1	XCC10284.1	XCC12312.1	XCC14375.1	XCC16475.1	XCC18507.1	XCC20419.1	XCC22488.1	XCC24468.1	XCC26473.1	XCC28503.1	XCC30516.1	XCC32589.1
29	29	0.828	XCB75825.1	XCB77894.1	XCB79879.1	XCB81873.1	XCB83933.1	XCB85958.1	XCB87883.1	XCB90003.1	XCB92029.1	XCB93935.1	XCB96044.1	XCB98012.1	XCC00073.1	XCC02119.1	XCC04102.1	XCC06132.1	XCC08242.1	XCC10286.1	XCC12313.1	XCC14377.1	XCC16477.1	XCC18509.1	XCC20421.1	XCC22490.1	XCC24470.1	XCC26475.1	XCC28505.1	XCC30518.1	XCC32591.1
29	29	0.828	XCB75826.1	XCB77895.1	XCB79880.1	XCB81874.1	XCB83934.1	XCB85959.1	XCB87884.1	XCB90004.1	XCB92030.1	XCB93936.1	XCB96045.1	XCB98013.1	XCC00074.1	XCC02120.1	XCC04103.1	XCC06133.1	XCC08243.1	XCC10287.1	XCC12314.1	XCC14378.1	XCC16478.1	XCC18510.1	XCC20422.1	XCC22491.1	XCC24471.1	XCC26476.1	XCC28506.1	XCC30519.1	XCC32592.1
29	29	0.828	XCB75827.1	XCB77896.1	XCB79881.1	XCB81875.1	XCB83935.1	XCB85960.1	XCB87885.1	XCB90005.1	XCB92031.1	XCB93937.1	XCB96046.1	XCB98014.1	XCC00075.1	XCC02121.1	XCC04104.1	XCC06134.1	XCC08244.1	XCC10288.1	XCC12315.1	XCC14379.1	XCC16479.1	XCC18511.1	XCC20423.1	XCC22492.1	XCC24472.1	XCC26477.1	XCC28507.1	XCC30520.1	XCC32593.1
29	29	0.828	XCB75828.1	XCB77897.1	XCB79882.1	XCB81876.1	XCB83936.1	XCB85961.1	XCB87886.1	XCB90006.1	XCB92032.1	XCB93938.1	XCB96047.1	XCB98015.1	XCC00076.1	XCC02122.1	XCC04105.1	XCC06135.1	XCC08245.1	XCC10289.1	XCC12316.1	XCC14380.1	XCC16480.1	XCC18512.1	XCC20424.1	XCC22493.1	XCC24473.1	XCC26478.1	XCC28508.1	XCC30521.1	XCC32594.1
29	29	0.828	XCB75829.1	XCB77898.1	XCB79883.1	XCB81877.1	XCB83937.1	XCB85962.1	XCB87887.1	XCB90007.1	XCB92033.1	XCB93939.1	XCB96048.1	XCB98016.1	XCC00077.1	XCC02123.1	XCC04106.1	XCC06136.1	XCC08246.1	XCC10290.1	XCC12317.1	XCC14381.1	XCC16481.1	XCC18513.1	XCC20425.1	XCC22494.1	XCC24474.1	XCC26479.1	XCC28509.1	XCC30522.1	XCC32595.1
